"ActivityType" "SubjectID" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyAccMag.mean" "tBodyAccMag.std" "tGravityAccMag.mean" "tGravityAccMag.std" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "fBodyAccMag.mean" "fBodyAccMag.std" "fBodyBodyAccJerkMag.mean" "fBodyBodyAccJerkMag.std" "fBodyBodyGyroMag.mean" "fBodyBodyGyroMag.std" "fBodyBodyGyroJerkMag.mean" "fBodyBodyGyroJerkMag.std"
"LAYING" 21 0.281847076521739 -0.0176871124627174 -0.10935352543587 -0.417625043195652 -0.19986369970337 -0.397496293076087 0.800371048043478 -0.313783044347826 -0.164871575326087 -0.966437043695652 -0.96294248173913 -0.958808343152174 0.0914100912195652 -0.009494140325 -0.00764879011869565 -0.40739146581587 -0.360316288943402 -0.582764101804348 -0.033260444513913 -0.0660718615152174 0.090029503748913 -0.613715899347826 -0.577153934130435 -0.459587602532609 -0.0968029214195652 -0.0506988138092391 -0.0393470632901087 -0.569853429695652 -0.653451331413043 -0.63458281576087 -0.318553724986956 -0.399535038217391 -0.318553724986956 -0.399535038217391 -0.42516587711087 -0.371354458168478 -0.458269406555435 -0.576086603695652 -0.630097756413043 -0.651264898913044 -0.445814273608696 -0.252269367133696 -0.480440414103261 -0.408397529891304 -0.224438565581522 -0.402056494745652 -0.44900678351087 -0.392923843671739 -0.565572805456522 -0.418738017809783 -0.368957855927174 -0.598678567617826 -0.516072888369565 -0.555007253913044 -0.46484302598913 -0.646037641630435 -0.595262879565217 -0.511281196293478 -0.384002258684783 -0.503099881327174 -0.38735008168913 -0.357358149119565 -0.595203398369565 -0.637594631847826 -0.668276887282609 -0.655995739456522
"LAYING" 22 0.271431144176471 -0.0214997038426912 -0.107522026205882 -0.0663128686372059 -0.00283801348823529 -0.313922663197059 0.734037829558824 -0.133806954411765 0.0842984257205882 -0.960733130294118 -0.962541339264706 -0.941385121323529 0.0876883646338235 0.0296339483279412 -0.00614551597661765 -0.103143842013235 -0.0807030253808824 -0.494996624411765 0.0168165699882353 -0.112982392129412 0.0437001385823529 -0.426896336025 -0.575652821911765 -0.298853816455882 -0.116943950395735 -0.0501187473102941 -0.0563440558729412 -0.390337041323529 -0.723606108235294 -0.450095259411765 -0.00606881300470588 -0.215595204057353 -0.00606881300470588 -0.215595204057353 -0.166653102269118 -0.123292893266912 -0.305821112826471 -0.412997034402941 -0.574487635441176 -0.643501458676471 -0.160524526985294 -0.0170202037985294 -0.366793586161765 -0.0326115438014706 -0.0608093407485294 -0.340571890338235 -0.139982610502941 -0.109050040908824 -0.456525788676471 -0.145930184978676 -0.114237533361765 -0.532895020735294 -0.289132679338235 -0.591970906176471 -0.270065881470588 -0.471493108161765 -0.569854636029412 -0.373899855985294 -0.131482574089706 -0.391588594579412 -0.116427003572059 -0.141797656666176 -0.484662319411765 -0.466699946455882 -0.656185576764706 -0.655246526911765
"LAYING" 23 0.2738679002 -0.01752527321658 -0.11372305362 -0.255893134642 -0.066510702468 0.099116950666 0.91260115 -0.155130951528 -0.212462402106 -0.96485358 -0.9496534094 -0.9284853558 0.0739923550838 0.00605313371 -0.04442052928 -0.181434280442 -0.17275946032 -0.1529349880902 -0.026723735934 -0.08370674316 0.073304356045 -0.5200362478 0.00380035716 -0.147290673358 -0.102942588632 -0.029598534752 -0.081663053424 -0.4342354972 -0.03060251544 -0.444854802 -0.069373550952 -0.1926916621736 -0.069373550952 -0.1926916621736 -0.114496763028 -0.082246027214 -0.1029444185366 -0.106510467126 -0.204940455062 -0.07710073228 -0.194723132666 -0.074916481432 0.026262162512 -0.28334819924 -0.1241508591792 0.048371704692 -0.21681694624 -0.196625058624 -0.116837893456 -0.22112498788 -0.206847021528 -0.191392274084 -0.37322675864 -0.002593584306 -0.191820742588 -0.5682481418 -0.00432578555 -0.21303957414 -0.08915352484 -0.384848174966 -0.049637178 -0.13593933764 -0.089347543364 -0.28239250836 -0.128220971724 -0.08574459552
"LAYING" 24 0.276831761851852 -0.0190881950737037 -0.108644210703704 -0.969915462037037 -0.962439882777778 -0.958190970185185 0.0461367983333333 0.527218336462963 0.46094239737037 -0.976470450555556 -0.986633133333333 -0.978641737592593 0.0750612644444444 0.0131488122107407 -0.00248795303611111 -0.97868978037037 -0.971320914074074 -0.972706310740741 -0.0193915483518519 -0.0875628229444445 0.104284840740741 -0.978481188703704 -0.954520046296296 -0.970089281111111 -0.102074567592593 -0.038690819 -0.060668811037037 -0.975071581666667 -0.972023792592593 -0.98498205537037 -0.961783519074074 -0.96437614462963 -0.961783519074074 -0.96437614462963 -0.975609276481481 -0.972460377962963 -0.951449814444444 -0.955117938703704 -0.977114519259259 -0.972438979814815 -0.975141464444444 -0.965069795740741 -0.965190369259259 -0.968098132777778 -0.962838691666667 -0.956841308703704 -0.979809779074074 -0.972233142592593 -0.971678513148148 -0.97956815537037 -0.972521707962963 -0.972534822037037 -0.972202490185185 -0.959586993888889 -0.971716044814815 -0.980599176851852 -0.95233190037037 -0.972267000185185 -0.967026206481482 -0.96748525462963 -0.973054354444444 -0.971117958703704 -0.959344397592593 -0.960470217777778 -0.97282425962963 -0.973686698703704
"LAYING" 25 0.270495865911111 -0.0202185963060494 -0.108227472024691 -0.732206816666667 -0.593981395444444 -0.649061221358025 0.613571864567901 0.117210177851852 0.274878707049383 -0.95568693654321 -0.938760387654321 -0.823187841469136 0.0815353877333333 0.00103292930987654 -0.00746477311420988 -0.815242515308642 -0.733461963580247 -0.871718870123457 0.00419380798271605 -0.0812856276592593 0.103626828074074 -0.692258088888889 -0.77676375037037 -0.766307026790123 -0.124711470338025 -0.0387312718333333 -0.0576189022630864 -0.779682798888889 -0.914781015308642 -0.850166320864198 -0.607650594814815 -0.655694309506173 -0.607650594814815 -0.655694309506173 -0.800287418148148 -0.790192585185185 -0.640237487777778 -0.703762077530864 -0.863544956296296 -0.878961804197531 -0.761351595925926 -0.640385696172839 -0.738466330123457 -0.722364972592593 -0.597641416233333 -0.632704237146914 -0.824258585061728 -0.751623710864198 -0.860889055802469 -0.822595757283951 -0.731761849012346 -0.881326549876543 -0.673837713185185 -0.829729658765432 -0.763469424197531 -0.701081129012346 -0.751852354691358 -0.788886180617284 -0.698539366790123 -0.689476572925926 -0.789455983950617 -0.792548455432099 -0.769929717283951 -0.71413939617284 -0.883833125308642 -0.881267105185185
"LAYING" 26 0.263199813827586 -0.0138661915471264 -0.106663410772414 -0.491125140908046 -0.463962119041379 -0.639925949310345 0.833628228965517 -0.00719621357471264 0.176542865552069 -0.958794054942529 -0.944474535172414 -0.930063395287356 0.0643933696091954 0.0151653248678161 -0.00389582062183908 -0.598475877942529 -0.615558256009195 -0.765834706206897 -0.0357169077724138 -0.0777153249728736 0.0673430525632184 -0.710156342804598 -0.747105720574713 -0.623107424597701 -0.0983067601781609 -0.0368800406178161 -0.0437145617767586 -0.6666422904 -0.810816049770115 -0.723194966896552 -0.47386118937931 -0.477371722724138 -0.47386118937931 -0.477371722724138 -0.634680243775862 -0.605336706606897 -0.605284526172414 -0.677321631965517 -0.762836058275862 -0.770295153908046 -0.538783263931034 -0.517679279266667 -0.675771219712644 -0.474229310827586 -0.471831089678161 -0.649868864367816 -0.613560090975862 -0.638328777873563 -0.747060213448276 -0.619687545689655 -0.617046076174713 -0.78332538091954 -0.62396385837931 -0.749550677241379 -0.614566158287356 -0.738647345448276 -0.748637922988506 -0.661768095517241 -0.503917766134483 -0.54545434562069 -0.597379188287356 -0.619525346805747 -0.703812390229885 -0.716277888793104 -0.776346923448276 -0.77832350862069
"LAYING" 27 0.278065266290323 -0.0162224922833048 -0.112930721870968 -0.424745143387097 -0.351927079435484 -0.449800470645161 0.63762905516129 -0.0132797312903226 0.106487344072581 -0.979512155806452 -0.973105863387097 -0.960826712903226 0.0617531141774194 0.00218619121451613 -0.00723605973756452 -0.425165515646774 -0.299652776021774 -0.525938379354839 -0.0938448045383871 -0.0390600204322581 0.112802919670968 -0.659704720967742 -0.657856863548387 -0.400324114032258 -0.0775662109682258 -0.04353470995 -0.0554588302483871 -0.633503748870968 -0.727367370322581 -0.528374164193548 -0.362229952601613 -0.472854837354839 -0.362229952601613 -0.472854837354839 -0.380309309516129 -0.395178821432258 -0.507728561451613 -0.59207813483871 -0.660923111612903 -0.709446379516129 -0.39930583933871 -0.312275661520968 -0.455524512258065 -0.435690164870968 -0.415509623096774 -0.491161110967742 -0.443651365559677 -0.363425056419355 -0.510817588709677 -0.457756001258065 -0.27811109925 -0.539782328064516 -0.587545919032258 -0.655428953225806 -0.440423825564516 -0.68392061983871 -0.66285001016129 -0.443183121612903 -0.421801973983871 -0.586780543748387 -0.390294534612903 -0.40641619766129 -0.628490951935484 -0.638046273225806 -0.712037156290323 -0.726586340322581
"LAYING" 28 0.279652820153846 -0.016889541684 -0.109529074769231 -0.979185162307692 -0.943385905538462 -0.949474036307692 -0.106037030923077 -0.194282765692308 -0.463068448892308 -0.979596820769231 -0.968696226769231 -0.972358828923077 0.0739634724307692 0.00693981655215385 0.00482343494575385 -0.981236469230769 -0.974610082307692 -0.970350752153846 -0.0214101178707692 -0.0778391580153846 0.0756152551538462 -0.951534404307692 -0.962361812 -0.955412804769231 -0.0984634191692308 -0.0384523584953846 -0.0533170097861538 -0.957471062 -0.979687285538462 -0.977202794923077 -0.958950417538462 -0.956865670615385 -0.958950417538462 -0.956865670615385 -0.975999233384615 -0.972286931692308 -0.932484147076923 -0.923837468769231 -0.975398301076923 -0.967951536615385 -0.979588205384615 -0.953531635076923 -0.956270370923077 -0.979217397692308 -0.941381531538461 -0.949337126307692 -0.981092001384615 -0.974461990153846 -0.967638599538462 -0.983184806307692 -0.976805065230769 -0.971643746615385 -0.940649476615385 -0.965240059692308 -0.954613803384615 -0.955113281846154 -0.961107248615385 -0.959896972307692 -0.960734219384615 -0.960869869076923 -0.971402443384615 -0.972330735230769 -0.939496947692308 -0.927232242615385 -0.969327688923077 -0.968255834307692
"LAYING" 29 0.285516071323529 -0.0173477053705882 -0.110935048735294 -0.925463153529412 -0.919634007089706 -0.928735511 -0.187612968382353 0.716103802941176 0.530057755029412 -0.976543187647059 -0.993430687205882 -0.977865388823529 0.0713116772970588 0.0167280054564706 -0.00189552606852941 -0.934133044558824 -0.919518475088235 -0.951915074264706 -0.0162056046058824 -0.0779724808455882 0.116171327544118 -0.961288042058824 -0.932447824705882 -0.940989074264706 -0.103426744794118 -0.0394048546029412 -0.0619410473823529 -0.94945939 -0.966380674411765 -0.959805869558824 -0.920728737882353 -0.926180391176471 -0.920728737882353 -0.926180391176471 -0.935757445294118 -0.927666119470588 -0.9210915225 -0.934354371470588 -0.960473960882353 -0.967624626176471 -0.922144647661765 -0.915053235764706 -0.933255055588235 -0.926942292647059 -0.926563568088235 -0.931324723852941 -0.932538515 -0.918209537297059 -0.945108088088235 -0.942158904117647 -0.927342738588235 -0.957445465147059 -0.94795265 -0.945707035294118 -0.937558061176471 -0.965596526323529 -0.925896254955882 -0.947605943823529 -0.928294105588235 -0.936328660441176 -0.925500138970588 -0.929753630279412 -0.943350973382353 -0.939830163382353 -0.969281996911765 -0.967523875735294
"LAYING" 30 0.283465211944444 -0.0202472760652778 -0.0990995078513889 -0.890295332222222 -0.847021683097222 -0.843660515027778 -0.125966448888889 0.600328367702778 0.555969514617917 -0.980424394583333 -0.984116411805556 -0.974766251666667 0.0790538422638889 0.00243993955013889 -0.0105463105066667 -0.894741922638889 -0.875613500972222 -0.916029254027778 -0.0303019597875 -0.0713158958472222 0.0873088361527778 -0.901180340555556 -0.834120253652778 -0.868479204722222 -0.0917412410277778 -0.0416156790597222 -0.0559386616194444 -0.914779775277778 -0.9148481575 -0.913784318055556 -0.86163497675 -0.875676231527778 -0.86163497675 -0.875676231527778 -0.893287719305556 -0.884150494027778 -0.840752706958333 -0.860486291527778 -0.916489171666667 -0.917566643472222 -0.888751585277778 -0.854896285333333 -0.874423168333333 -0.891108254305556 -0.852163947083333 -0.839576168708333 -0.896294913333333 -0.879366780833333 -0.904023634722222 -0.902861029305556 -0.880178659166667 -0.927153199027778 -0.89735491625 -0.858804916388889 -0.878289234305556 -0.90342619 -0.821883860413889 -0.877620807916667 -0.876384513333333 -0.893901195833333 -0.883415145833333 -0.884695056805555 -0.881495030555556 -0.870386909722222 -0.919024091527778 -0.921313990138889
"SITTING" 1 0.261237565425532 -0.00130828765170213 -0.104544182255319 -0.977229008297872 -0.922618641914894 -0.93958629106383 0.831509933404255 0.204411592680851 0.332043702765957 -0.968457145744681 -0.935517055957447 -0.949040933191489 0.0774825199574468 -0.000619102785106384 -0.00336779235021277 -0.986430711276596 -0.981371965319149 -0.987910804468085 -0.045350056512766 -0.0919241549361702 0.0629313811914894 -0.977211283191489 -0.966473895319149 -0.941425920851064 -0.0936793807234043 -0.0402118124255319 -0.046702627 -0.99173159212766 -0.989518068510638 -0.987935806382979 -0.948536786170213 -0.927078418723404 -0.948536786170213 -0.927078418723404 -0.987364195531915 -0.984120024042553 -0.93089249 -0.934531840425532 -0.991976341276596 -0.988308728510638 -0.979641238723404 -0.944084550425532 -0.959184889148936 -0.976412313191489 -0.917275006382979 -0.934469558085106 -0.986597022553191 -0.981579467021277 -0.986053092340425 -0.987492994468085 -0.982513909574468 -0.988339184893617 -0.976161464042553 -0.975838585319149 -0.951315544468085 -0.977904227021277 -0.962345042553192 -0.94391784106383 -0.947782922553192 -0.928444801702128 -0.985262126808511 -0.981606177446808 -0.958435589361702 -0.932198374893617 -0.989797547234043 -0.987049617234043
"SITTING" 2 0.274488545769231 -0.0189546838519231 -0.107625912134615 -0.941629727884615 -0.901890068923077 -0.936044379423077 0.324858623269231 0.263474700576923 0.354176349096154 -0.983575294230769 -0.9791954475 -0.978841691538462 0.0723374388076923 0.0208373927267308 0.006315120625 -0.930381036538461 -0.907883208728846 -0.952120291153846 -0.0417810692269231 -0.0777227290461538 0.0880406768846154 -0.952297993269231 -0.945455767115385 -0.926317445 -0.0897332878846154 -0.0429741245615385 -0.0556515960576923 -0.938114931923077 -0.956528447692308 -0.939440729230769 -0.9258692775 -0.930103560769231 -0.9258692775 -0.930103560769231 -0.932154850769231 -0.918469915365385 -0.916648983846154 -0.928299892307692 -0.951825832884615 -0.949386911153846 -0.934197114230769 -0.900763929173077 -0.938467312692308 -0.944936277115385 -0.908231538461538 -0.939389648653846 -0.932590733269231 -0.912849166442308 -0.9483366225 -0.934443082307692 -0.908872522567308 -0.954527660192308 -0.935040077692308 -0.946856328846154 -0.919503156153846 -0.957961822115385 -0.945121060961538 -0.935680139038462 -0.924115139615385 -0.944479932115385 -0.915868664692308 -0.921355186826923 -0.93316315 -0.938937903653846 -0.953425511730769 -0.947709146153846
"SITTING" 3 0.275895937727273 -0.0164691622931818 -0.110505958409091 -0.949621753863636 -0.902734974318182 -0.91521955 -0.0280531565909091 0.680124046406818 0.369451105977273 -0.9810859325 -0.979167565454545 -0.958277740909091 0.0797183232045455 0.00109570396363636 -0.0141393980252386 -0.950124372045455 -0.920445945 -0.957556055681818 -0.0277463109954545 -0.0773443767045455 0.123118226409091 -0.951146330909091 -0.950159126136364 -0.931835812045455 -0.103422399204545 -0.0413041197022727 -0.0717460074318182 -0.949056817045455 -0.969843986363636 -0.958740605454545 -0.924485721363636 -0.920310729090909 -0.924485721363636 -0.920310729090909 -0.944971914318182 -0.936059324318182 -0.925813915 -0.9286378525 -0.964989404545455 -0.961997835454545 -0.948481807045455 -0.906208353181818 -0.926419823863636 -0.950176758863636 -0.906529654545455 -0.915440636136364 -0.9502346775 -0.927348490681818 -0.954302963181818 -0.954724080909091 -0.918515031090909 -0.959432750909091 -0.939397849318182 -0.952218374090909 -0.928869732954545 -0.954991253181818 -0.949856625909091 -0.939240931363636 -0.925351872727273 -0.929691866136364 -0.939510808636364 -0.931531128863636 -0.940448186136364 -0.933392182272727 -0.964679271590909 -0.961120502272727
"SITTING" 4 0.262850960109091 -0.0105864543345455 -0.105059825436364 -0.965092615636364 -0.906239418909091 -0.932349331636364 0.687279453090909 0.302928891397176 0.152375564345455 -0.951084582545455 -0.948548746181818 -0.952037084727273 0.0876814157090909 -0.00179913231945455 -0.013217631716 -0.975079010545455 -0.937233792363636 -0.975555379636364 -0.0391773373527273 -0.0917999013836364 0.116902528290909 -0.967468540545455 -0.957191076909091 -0.927310736909091 -0.0991860254181818 -0.0421146526327273 -0.0571993293138182 -0.966871443272727 -0.983882563818182 -0.968536188545455 -0.934411048363636 -0.911040031218182 -0.934411048363636 -0.911040031218182 -0.965997829818182 -0.957771863818182 -0.919829731272727 -0.925179426545455 -0.978998469272727 -0.975062699272727 -0.964547943090909 -0.914726281818182 -0.949432746363636 -0.965775288363636 -0.907657618181818 -0.928395317454545 -0.975049654 -0.937346263818182 -0.971226800545455 -0.977436489636364 -0.941950597636364 -0.978655678363636 -0.957227383272727 -0.966754055272727 -0.932182814545455 -0.970885126181818 -0.952692364727273 -0.932600168727273 -0.925154975818182 -0.917089064581818 -0.957758662363636 -0.956794822909091 -0.945616213818182 -0.925394112545455 -0.975813331090909 -0.975584169454545
"SITTING" 5 0.28105393125 -0.01732698313125 -0.108130811889583 -0.971416517083333 -0.937386441666667 -0.936031037291667 0.365811967083333 0.42426271075 0.166827469477083 -0.962239805416667 -0.968063968958333 -0.953254766875 0.0788888999166667 0.00872293373125 0.000880204546541667 -0.978400968333333 -0.9550988575 -0.977428474583333 -0.0408298841666667 -0.0818383416875 0.0950320563958333 -0.972720395625 -0.959839181458333 -0.944470988958333 -0.0926194184375 -0.0444186428958333 -0.05764220555625 -0.9747033575 -0.978351720208333 -0.975456808958333 -0.946481449375 -0.937764075833333 -0.946481449375 -0.937764075833333 -0.972249040208333 -0.969843344375 -0.93527352375 -0.937958398125 -0.978822848958333 -0.976430385 -0.971380575416667 -0.945406061666667 -0.955520122083333 -0.971650918125 -0.937754473125 -0.931320099583333 -0.978633358125 -0.956421409375 -0.974037105833333 -0.980146169583333 -0.956762454791667 -0.979449474375 -0.966594055833333 -0.9635962075 -0.946062040833333 -0.974888263333333 -0.958328952916667 -0.949353931666667 -0.949780405625 -0.941485669375 -0.969051105208333 -0.969790833958333 -0.952493981041667 -0.93961330875 -0.977341465208333 -0.976615178333333
"SITTING" 6 0.278988486181818 -0.0162011496854545 -0.108561953727273 -0.823408717145455 -0.725379754545455 -0.807571105285455 0.921280515818182 -0.0621436387545455 0.0231950294832727 -0.977232469090909 -0.949600071090909 -0.935309586181818 0.0620993699950909 0.000273179476181818 0.00994153218018182 -0.837194623018182 -0.775756084981818 -0.865772587454545 -0.0500621340885455 -0.0683978448241818 0.0771862200727273 -0.83304215 -0.816463241254546 -0.812751424181818 -0.0979127657636364 -0.0340071012243636 -0.0461664867869091 -0.779230884436364 -0.858155924909091 -0.819575474370909 -0.780769113887273 -0.779427598727273 -0.780769113887273 -0.779427598727273 -0.825652423654545 -0.800728390436364 -0.788461849109091 -0.770969856709091 -0.8374417782 -0.835568617763636 -0.833317631818182 -0.741428184145455 -0.8240839112 -0.820436423749091 -0.734674431654545 -0.813593522127273 -0.849684548181818 -0.792260347563636 -0.860381190181818 -0.838852909163636 -0.773208470269091 -0.869795655818182 -0.767753859418182 -0.811913302345455 -0.7811895108 -0.854659568363636 -0.821201088254545 -0.842125483090909 -0.779968939409091 -0.813404307563636 -0.801736590932727 -0.800442714054545 -0.779073686236364 -0.805559242509091 -0.842850133681818 -0.837840638909091
